Comment Thread #,Author Name,Comment Text,Like Count,Published Date,Total Reply Count
1384,Hildi Marecos,50:31,0,1 month ago,1
1384,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",1,1 month ago,0
1385,muhammad mahmood,nujabes,0,1 month ago,0
1386,Kusrok,thanks,0,2 months ago,1
1386,Adeniyi Salami,"I love this channel so much. It has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1387,Chloe Sain,Please the music off,0,1 year ago,0
1388,Pato Peje,you finished the 5th pomodoro 3 seconds earlier. BAD STUDENT,0,3 months ago,0
1389,Kailie,Why does it start at 24 minutes lol,0,5 months ago,2
1389,Kailie,r/wooooosh,0,5 months ago,0
1389,Kailie,im dumbdumb nvm,0,5 months ago,0
1390,sabi play,"Ohh, Pomodore is not for me. 3-5 Minutes Break? I need minimum 8 min. to make a cup of Tea.",1,3 months ago,1
1390,Annalisa Ciaccio,I think 10 minutes it's perfect :),0,3 months ago,0
1391,Charbonne Avec Moi,Nice .. but.. Pomodoro. Real bro need nap.,0,1 month ago,1
1391,Adeniyi Salami,"This channel is really amazing and has truly inspired me to work harder and be more disciplined. Now I'm a first-year medical student and documenting my journey. Your feedback will be greatly appreciated on my first Vlog.
https://youtu.be/qkZp3rytPMY",0,1 month ago,0
1392,Ayesha Masud,What do you see in laptop,0,8 months ago,0
1393,Slambrew,"TheStrive Studies vs Studybeats Girl

Top 10 Anime Rivalries",0,9 months ago,0
1394,Mi Ri,hello,0,1 year ago,0
1395,Airbound,Anyone here studying something in 2020? Like and comment what you are studying :),0,11 months ago,2
1395,Wenzile Dube,Organic chemistry,2,11 months ago,0
1395,Airbound,@Wenzile Dube ill be studying bioengineering in 2020,0,11 months ago,0
1396,Paula Henriquez Allard,hola me llamo paula y me encantan tus videos saludos,0,8 months ago,0
1397,qwerty 123456,"How to waste your time??

Review",0,1 year ago,0
1398,Dorijana,Bonjour si vous êtes français et que vous aimez regarder des vidéos inspirantes et motivantes passez voir ma chaîne :),0,1 year ago,0
1399,DoktAURA,Hi Jamie! Gonna finish my Uworld today :) Let's do it!!!!!,0,1 year ago,0
1400,?????,"Si no apruebo matemáticas con esto, te cago a piñas >:v",0,1 year ago,0
1401,عفاف العمري,I'm a Moroccan med student . I just wanted to say THANK YOU SO MUCH ! this video helped me alot since i'm having trouble concentrating ! cant be more grateful :),0,1 year ago,0
1402,StimuliKing,She makes studying seem cool!,1,1 year ago,0
1403,Onorina,when u feel proud of yourself for doing 2.5 hours of study and then realise that was only homework and was only half of what teachers expect you to do rip,0,1 year ago,0
1404,DC CD,"I discovered Study with me videos a year ago. I had lost my sister and the thought of studying alone made me feel more alone. I studied with a friend at first and I felt okay. Then our study sessions became less frequent to the point I can't even remember when we last studied together. We are both still in school, university for me and college for her. Anyway, as time passed, I felt more comfortable studying alone because then I knew I wasn't really studying alone. I managed to meet my degree requirements last month (Dec) and I decided to keep going. I really appreciate all the help you've given me Jamie. I prefer your videos than the others. Plus the choice of music is perfect. Best of luck to everyone. Don't stress too much, in the end, it'll all be alright.",0,1 year ago,0
1405,Martín Hurtado Heredia,The film that bring Spilbergo to tears,0,1 year ago,0
1406,Jeff Donis,The fact that she is so pretty just motivates me even more lol,0,1 year ago,0
1407,Tracy Samaniego,"Trying to write my manuscript and am like, ""Goodness this is the longest 25 minutes of my life"" I look at the timer and realize I had you on pause for like 40 minutes XD",0,1 year ago,0
1408,1835 02 Vanshika,Highly productive first session,1,1 year ago,0
1409,Suli Chishi,I wish I knew about this channel when I was in medical college 😭. Would have saved me so many lonely nights in the library 😔.,0,1 year ago,0
1410,maria vivanco,this is surprisingly super effective,1,1 year ago,0
1411,dreamy,hey I'm currently studying for my final exams and I just wanted to tell you it is very relaxing to have you study somehow with me ; it doesn't feel lonely and I just keep working when I watch you studying too! thanks for that!,0,1 year ago,0
1412,Raiyan Pool,What if she watching youtube or 9gag,0,1 year ago,0
1413,Marija S.,I didn’t know such thing existed. I think I’ll start studying with you,0,1 year ago,0
1414,Ramroom,I'm stuck in a procrastination cycle and i couldn't help myself even with this .,0,1 year ago,0
1415,Buyanbileg Takeda,I just spent the 1hour looking at my wall just enjoying the music,0,1 year ago,0
1416,Ishika Roy,"Being a lazy and laid back person , this video has helped me a lot , THANK YOU SO MUCH",0,1 year ago,0
1417,Cy R,That cat is a great supervisor.  Making sure you're keeping with your task.,0,1 year ago,0
1418,Sonica Rai,"Am i the only one who thought ""damn she studies heavily"" forgetting that im also doing the same thing?
No? only me gosh!",0,1 year ago,0
1419,N I,"I study best when I see someone else studying ""with"" me. I sought after a lot of my friends to study together through video calls (since I study far away from everyone I know) but we get distracted so we don't and it has been hard for me to be studying alone because it gets so lonely! I didn't know videos like these exist until now, so thank you sooo much for posting videos like these. love from the UK!",0,1 year ago,0
1420,Sümish P.,just a friendly reminder that i often forget about and have back pains: fix your posture and sit up straight,0,1 year ago,0
1421,GEEK TOUCH,"Чёртова сессия , уже 4 часа утра , а я всё пишу(
Музыка классная , никогда не подозревал , что джаз может так не навязчиво звучать во время работы",0,1 year ago,0
1422,F,2:07:12 your cat = me when I have to study,0,1 year ago,0
1423,Jane Jove,"The background song made me feel so sad. I feel like I'm going through finals and a heartbreak at the same time LOL. More uplifting tunes next time please, tysm! This vid really helps ❤",0,1 year ago,0
1424,Alejandra Agudelo,This Pomodoro  session has been helping me to get ready for my anatomy and physiology final .....Thank you for motivating me and God bless you ...,0,1 year ago,0
1425,sinem çakal,Hiçbir şeyi beklemedim şu kediyi beklediğim kadar,0,1 year ago,0
1426,Muhammad Tahjul Reyhan,What i study doesn't stay in my mind,0,1 year ago,0
1427,Ruth Perez,Just finished up all of my A&P exam studying for tomorrow with the help of your video. It allowed me to remain focused because it felt almost like I had someone accountable for me. Thank you for making these kinds of videos! They truly help!,0,1 year ago,0
1428,IntrinsicPixel,I saw you yawned and it's contagious...I think I need another cup of coffee. 😂,0,1 year ago,0
1429,Jonathan Vaucher,"Studying with you right now, four pomodori...",0,1 year ago,0
1430,Aida Cañizares,"In this video i wanna be the cat, such an easy life",0,1 year ago,0
1431,Aida Cañizares,"In this video i wanna be the cat, such an easy life",0,1 year ago,0
1432,noor fedala,Anyone had a little dance party at 00:49 or was just me ?,0,1 year ago,0
1433,Shamima Nasrin,"whenever I was tired  of studying,I just looked at her,
and found that she was still studying...
that had given me a lot of energy to start again...
thanks a lot....",0,1 year ago,0
1434,Hải Nguyễn,"oops, i lost my pen. wait for 2.5 hour please, I have to find it",0,1 year ago,0
1435,Catstronaut,0:09 your cat is so cute! <3,0,1 year ago,0
1436,Lissy 2212,I wish you all good luck for whatever you are studying for :),2,1 year ago,0
1437,Mrr Meng,I’m not lazy anymore ☺️ THANK U !!!,0,1 year ago,0
1438,Fangyu Faye Shi,"studying for my psych midterms tomorrow, this video always stays with me when I need. thanks and good luck to me. :)",2,1 year ago,0
1439,Amanda Argente,I have to study for my exams and thanks to you I can get waaaay more concentrated and I also save time because I’m not procrastinating anymore,0,1 year ago,0
1440,Believe Yourself,This is so good ive become so much productive with you it really feels like I'm not studying alone and when I feel like giving up I jus look up to you and give it all I have btw it is my break currently and I really wanted to thank you for this channel hope you all the best for your future 😇,0,1 year ago,0
1441,Sabrina Agazzi,Thank you so much! You took so much of the stress out of studying for finals!❤️,0,1 year ago,0
1442,Clorox Bleach,"Just work hard folks,It's all worth it in the end💪🌝🌚",0,1 year ago,0
1443,ash.x nair,YOU'RE LEGIT MY SAVIOUR,0,1 year ago,0
1444,Lilian Rogers,The cat is a critical ingredient,0,1 year ago,0
1445,Nicholas Chong,"I have been studying Master for a year and I let your video play in one of my tab every time i study.
Your video gives me energy.",0,1 year ago,0
1446,Jorge,watching this video i asked myself many existential questions xd,0,1 year ago,0
1447,Shankar Das,This is something I needed.,0,1 year ago,0
1448,bayrmaa batjargal,"look at that cat, so sweet",0,1 year ago,0
1449,Kefada Know,"Watching somebody study is beautiful it gives me this feeling of wanting to study 
Although my isn't organized as yours after watching this it kinda feels different studying",0,1 year ago,0
1450,Top 10 & Kpop,I can't even last for 20 minutes😭😭😭😭,0,1 year ago,0
1451,juan rodriguez,"I'm the only one going to college overseas (since I'm in the military), sucks doing it alone. It's nice having someone here doing with me in the video :D",0,1 year ago,0
1452,Hhhh Hb,Thank you for saving me ♥,0,1 year ago,0
1453,Synthetiic,How do you not get distracted with that MacBook there?,0,1 year ago,0
1454,Nick,Thank you for helping me study for my calcIII final :) This is the only study music/video that actually works for me and I have tried a lot of different ones lol,0,1 year ago,0
1455,miogg v,Nothing can be better to have someone to study with.. keeps me motivated all the time and makes me feel like someone's got my back.. thanks a lot to uh for making such lovely videos..👍,0,1 year ago,0
1456,KIRANE Inès Selma,this cat though <3,0,1 year ago,0
1457,Janni Gulde Iversen,"I really like the idea of this. Nice having both a timer, study buddy and calming music all at once :)

I must say I totally missed the break through 😅 Guess I'll have to set an additional timer 🙈",0,1 year ago (edited),0
1458,Olciaq,This is exactly what i needed,0,1 year ago,0
1459,Vahag Bejanyan,I've discovered a bunch of new artists with this video. Thank's a lot and happy studying :),0,1 year ago,0
1460,Yazmin,Her cat is so cute!,0,1 year ago,0
1461,Quang Minh Bui,Why didn't I know this video earlier? I had to spend lots of time to finish my bachelor degree. And now I think I can finish the master degree as the time I expect. Thank you :),0,1 year ago,0
1462,Ar Fayyas,"Doing PhD can be a lonely process but thanks to your videos, I didn't feel that way. I could focus and write more when I have a study buddy. Thank you so much Jamie ;)",0,1 year ago,0
1463,Mahmuda Hoque,Thanks ive never been so focused for such a long period of time,0,1 year ago,0
